"middleware general algorithm is mature, doe mean engineer who designed algorithm will soon unemployed?",interrogative
hiring completely broken software industry.,negative
good see collaborating,positive
still beginning path learning yesterday queue stack lecture one problem matching parentheses. make difficult give shift unclear description almost gave learning . hearing interview level question give hope though,positive
is millionaire ?,interrogative
teaching novice make money working google facebook.,positive
"feel funny end, cool stuff",positive
have built similar website right?,interrogative
you forgot dynamic programming,corrective
"how many algorithm should expect come technical interview quality engineer position? am interviewing amazon screening interview had simple string manipulation problem, final panel interview what algorithm should familiar quality engineer position (versus software engineer position)?",interrogative
"basically, master data structure algorithms. class worst difficult time understanding. rip",negative
what doe mem nation mean?,interrogative
"bus, df difference",miscellaneous
1.depth first search2.,miscellaneous
lol these guy coming on here saying they re going to reveal the most asked algorithmssmh you learn these in your first year at any it course in universities.,miscellaneous
thank you.,positive
would put technique mind.,positive
stupid youtube advertisement.,negative
who is stuck binary search algorithm,interrogative
his bottom jaw is not connected to his upper jaw.,miscellaneous
really good video!,positive
"hello x man! you forgot to include the phrase ex google, ex facebook, ex husband, ex father, millionaire why?! kind regards! by the way, is it possible for next time to add some image of the tree you are talking about for better understanding.",corrective
"arrogance bit annoying, tl. thanks letting know apparently behave get job.",negative
every problem can be converted to graph,miscellaneous
show actual code. may help,imperative
"know algorithms, flanked microsoft's interview.",negative
i did not know you guy were friend,miscellaneous
clam hard listen to. strong emphasis word,negative
great put together video!,positive
still gem.,positive
should animated explanation demo like me.,imperative
hi checkout channel java sql interview question solving.,imperative
video aged well,positive
and at the end they ve covered only 6 coding interview question,miscellaneous
two legend one video! great,positive
"is ex google, ex facebook, bill gates's creator guy?",interrogative
"seeing two people together, make believe real.",positive
are millionaires?,interrogative
"tech lead with no body, face expression, look like the wall is speaking",miscellaneous
talking without moving your tongue.strange.,miscellaneous
breakfast search,miscellaneous
video is not truly 1080p the ultimate quality of a true programmer,miscellaneous
william lin: i am going to rewrite these interview rules.,miscellaneous
comment question (author) can post channel http: youtube.com shadsluiter,imperative
"thanks much depth tutorial, clear making every moment fun.",positive
thanks ! worth attend learn lot,positive
no car inventory worksheet,miscellaneous
sir how convert single age group frequency distribution class frequency distribution,interrogative
how do download dataset lesson 4 sale report,interrogative
thing loved (apart video course) using window 7 2020,positive
"brush, trying find detailed video beginner ages! video amazing trouble following whole video!",positive
"great stuff! using learn excel currently, comment though. , currently at, assignment 2 abruptly end video switch assignment 3 different voice quality first 21 minute 40 second video.",positive
really great video. would great make type video apps too.,positive
"fantastic. wish channel (youtube) started using excel, could easy understand.good work.i use excel vividly. late surprised started using excel art. feedback hugely appreciated.",imperative
"hello! thanks class helpful. seem keep getting error called name? box try do average calculation. looked help offered fix it, still it. can help that, please?",interrogative
