,Unnamed: 0,original,pre_processed_text,time_parsed,sentiments,predictions
1524,1524,"I'm not so sure about the not so HDRy judging from my Pixel 6a that creates very fake looking images... I hope the new sensor helps but I'm afraid we all just got used to this super fake look, Nostalgia hits when looking older photos without so much the HDR effect, they look much more true to life, dull but real, you can always move the saturation dial to eleven if you want 😋","i am not so sure about the not so dry judging from my pixel 6a that creates very fake looking images. i hope the new sensor help but i am afraid we all just got used to this super fake look, nostalgia hit when looking older photo without so much the hdr effect, they look much more true to life, dull but real, you can always move the saturation dial to eleven if you want",1683780888.794293,Negative,miscellaneous
1525,1525,Is another Hot Ones appearance on the horizon?!?,is another hot one appearance on the horizon !,1683780888.796028,Positive,miscellaneous
1526,1526,"4:01 Marques looks back at the Daft Punk helmet then proceeds to talk about the ""metal warp around visor"" of the pixel. Whether or not this was intentional, I always appreciate their set design.","marque look back at the daft punk helmet then proceeds to talk about the metal warp around visor of the pixel. whether or not this wa intentional, i always appreciate their set design.",1683780888.79958,Positive,miscellaneous
1527,1527,Marques going back on hot ones???,marque going back on hot one,1683780888.801321,Neutral,miscellaneous
1528,1528,"so... give me one reason to buy this over my 3 year old Samsung Galaxy S20FE with wireless charging and the fast refresh rate - literally 0 innovation???

p.s. don't say software, in 2023 it's more of a subjective choice than objective.","so. give me one reason to buy this over my 3 year old samsung galaxy s20fe with wireless charging and the fast refresh rate literally 0 innovation p.s. do not say software, in 2023 it is more of a subjective choice than objective.",1683780888.803061,Positive,miscellaneous
1529,1529,i wanted to move to pixel but this is weak! I hope samsung makes S23 FE this year.,i wanted to move to pixel but this is weak! i hope samsung make s23 fe this year.,1683780888.804804,Neutral,miscellaneous
1530,1530,"2:27 i saw that man 🤣 you tried to play it off, but i saw 😂","i saw that man you tried to play it off, but i saw",1683780888.806568,Neutral,miscellaneous
1531,1531,Great video as always and cant wait for another hot ones 🔥🥵 🤞,great video a always and cannot wait for another hot one,1683780888.808338,Positive,others
1532,1532,"Plastic back is a massive plus, so much better than glass backs, it's lighter, and practically indestructable in comparison.","plastic back is a massive plus, so much better than glass backs, it is lighter, and practically indestructable in comparison.",1683780888.810085,Positive,miscellaneous
1533,1533,Google releasing mid range phones with 90hz while Apple iPhone SE series& regular 13 or 14 non pro editions still capped at 60hz lmao,google releasing mid range phone with 90hz while apple iphone se series& regular 13 or 14 non pro edition still capped at 60hz lmaz,1683780888.811816,Neutral,miscellaneous
1534,1534,WHEN IS THE PIXEL COMING TO MEXICO?¡??¡??¡,when is the pixel coming to mexico,1683780888.813557,Neutral,miscellaneous
1535,1535,I just want a pixel with headphone jack,i just want a pixel with headphone jack,1683780888.815284,Neutral,miscellaneous
1536,1536,me still waiting for a small pixel again,me still waiting for a small pixel again,1683780888.817027,Neutral,miscellaneous
1537,1537,"If only Google wasnt totally incapable of supporting their own apps on their own phone
Youtube is still broken on my pixel, The phone just CANT save recordings or screenshots on Chrome, the phone just crashes sometimes, no usb dac support.","if only google wa not totally incapable of supporting their own apps on their own phone youtube is still broken on my pixel, the phone just cannot save recording or screenshots on chrome, the phone just crash sometimes, no usb dac support.",1683780888.818753,Negative,miscellaneous
1538,1538,"The 6a is not an option. The 4G/5G is hopeless. I sent mine back last year and stuck with my cheap TCL which is fine in that regard.

Why is glass better than plastic? How easy is glass to break and how much does it cost to replace?",the 6a is not an option. the 4g 5g is hopeless. i sent mine back last year and stuck with my cheap ttl which is fine in that regard. why is glass better than plastic how easy is glass to break and how much doe it cost to replace,1683780888.820496,Neutral,miscellaneous
1539,1539,"If this had better battery life, i would buy it.","if this had better battery life, i would buy it.",1683780888.822229,Positive,miscellaneous
1540,1540,8:29 - waiting for First We Feast Hot Ones with Sean Evans ;),waiting for first we feast hot one with sean evans ),1683780888.823963,Positive,miscellaneous
1541,1541,My local BestBuy already had the Pixel 7a on display. It looks pretty good. 90hz screen was definitely needed.,my local bestbuy already had the pixel 7a on display. it look pretty good. 90hz screen wa definitely needed.,1683780888.825702,Positive,miscellaneous
1542,1542,All the millions he got makes him not care if it drops. Dude didn't even said anything :P,all the million he got make him not care if it drops. dude did not even said anything,1683780889.045516,Negative,miscellaneous
1543,1543,"""give me one reason to get this phone that cost less than my phone"" 

""ugh why doesn't this budget phone have innovation""",give me one reason to get this phone that cost le than my phone gh why doe not this budget phone have innovation,1683780889.291009,Neutral,miscellaneous
1544,1544, @Blueciffer1  i bought the s20fe for $340 😂😂😂😂 it's going for even less today.,lueciffer1 i bought the s20fe for $340 it is going for even le today.,1684385689.295791,Neutral,miscellaneous
1545,1545,Slippery?,slippery,1683780889.501006,Neutral,others
1546,1546,He did not enjoy 90hz for 499€ but hyping 899€ iPhone with 60hz .. this guy is a clown 🤡,he did not enjoy 90hz for 499 but hoping 899 iphone with 60hz . this guy is a clown,1683780889.87968,Negative,miscellaneous
1547,1547,So this is better than the Pixel 7 when it goes to Battery life?!,so this is better than the pixel 7 when it go to battery life !,1683780889.881443,Positive,miscellaneous
1548,1548,"I'm always surprised when someone says the display frequency X is bad, I can barely tell the difference","i am always surprised when someone say the display frequency x is bad, i can barely tell the difference",1683780889.883177,Negative,miscellaneous
1549,1549,Two words: headphone jack.,two words: headphone jack.,1683780889.884919,Neutral,miscellaneous
1550,1550,"Has the Camera Glass Shatter issue with the Pixel 7 and 7 Pro been addressed? I was extremely close at getting a Pixel 7/7 Pro but then I saw that the Protective Glass behind the cameras started shattering for people, so I backed out.","ha the camera glass shatter issue with the pixel 7 and 7 pro been addressed i wa extremely close at getting a pixel 7 7 pro but then i saw that the protective glass behind the camera started shattering for people, so i backed out.",1683780889.886647,Negative,miscellaneous
1551,1551,"The Pixel 7 was $450 before the 7a launched btw, it was on sale for a loooong time","the pixel 7 wa $450 before the 7a launched by the way, it wa on sale for a long time",1683780889.888375,Neutral,miscellaneous
1552,1552,8:28 The Hot Ones Teaser!,the hot one teaser!,1683780889.890118,Neutral,others
1553,1553,Glad it was a plastic back. I dont need it made out of glass so it shatters the second I drop it from one foot. Would of been a deal breaker for me.,glad it wa a plastic back. i do not need it made out of glass so it shatters the second i drop it from one foot. would of been a deal breaker for me.,1683780889.891847,Negative,miscellaneous
1554,1554,8:31 Dyson headphone!,tyson headphones!,1683780889.893592,Neutral,miscellaneous
1555,1555,That's still 600 CND,that is still 600 cnd,1683780889.895321,Neutral,miscellaneous
1556,1556,"I'm kind of sad this only came out now, as I really could've used it coming out a month sooner since I might've gotten it, but I needed a new phone when I did, so spent $100 more and got a used S22 Ultra. Would've been nice to play with the Pixel's features, Samsung has more proprietary stuff going on than I like.","i am kind of sad this only came out now, a i really could have used it coming out a month sooner since i might have gotten it, but i needed a new phone when i did, so spent $100 more and got a used s22 ultra. would have been nice to play with the pixel's features, samsung ha more proprietary stuff going on than i like.",1683780889.897069,Negative,miscellaneous
